37
42
55
33
47
37
27
43
64
60
44
43
42
39
50
50
46
45
51
46
43
53
41
48
42
35
43
49
56
49
64
91
77
43
44
52
53
50
56
44
57
37
68
76
47
60
51
52
43
24
56
48
60
55
51
67
46
52
41
61
32
74
46
42
78
41
44
45
38
44
37
70
79
82
51
54
47
68
84
50
79
42
50
45
67
82
55
49
48
35
51
51
80
61
42
107
74
85
89
44
92
86
55
82
57
74
85
85
86
115
62
73
98
74
99
65
88
78
78
82
51
53
83
76
48
49
68
47
60
58
87
63
74
70
62
61
45
83
67
85
108
25
117
89
33
45
97
52
53
109
97
140
120
45
48
96
52
116
61
116
51
92
86
74
95
104
71
57
89
78
122
102
93
83
63
51
66
78
72
47
69
52
68
104
88
60
78
97
81
88
47
48
54
64
63
77
46
62
83
54
74
88
82
77
54
48
55
67
60
78
45
61
99
74
139
70
83
120
117
102
80
90
97
81
141
117
56
41
124
63
48
39
67
68
111
85
50
35
95
57
93
42
57
96
47
66
32
51
47
56
39
45
110
83
54
55
55
75
49
62
55
51
66
43
68
77
68
65
62
65
46
53
52
65
73
54
75
59
66
47
53
51
60
51
81
46
70
65
89
76
63
77
77
65
67
70
56
65
59
98
69
102
107
46
49
64
98
73
34
73
122
40
57
101
52
53
42
42
126
45
114
123
76
45
88
90
65
58
76
108
111
63
43
75
39
72
62
82
79
82
85
64
47
77
79
84
83
76
70
63
78
44
74
72
73
68
85
59
56
55
71
75
86
120
79
96
112
58
130
95
40
88
106
97
113
72
63
87
66
92
59
67
77
76
80
88
89
82
71
81
75
117
98
78
73
84
49
71
87
42
55
101
74
102
60
66
45
53
78
82
69
116
44
93
72
94
109
123
122
90
66
74
93
42
83
94
100
58
107
96
100
74
90
56
100
90
93
75
58
78
75
100
105
49
128
85
114
115
82
60
111
54
103
104
106
110
111
65
46
73
51
34
48
63
57
83
68
72
51
48
61
68
60
70
95
80
72
59
63
58
43
66
65
128
81
94
79
90
138
52
58
81
123
122
46
98
41
140
86
105
80
98
94
52
60
90
95
59
90
52
87
90
39
62
80
64
65
72
69
87
58
54
73
49
87
47
90
26
44
65
86
52
76
57
74
52
73
67
49
97
49
53
77
58
78
74
46
50
42
67
88
61
71
93
53
51
72
54
40
63
80
65
63
67
62
69
42
98
90
55
63
100
113
86
87
97
97
96
88
109
57
84
109
78
68
98
84
104
80
76
77
64
73
76
77
63
64
69
81
53
48
57
90
48
91
61
66
62
70
43
62
49
92
77
60
73
64
83
77
83
74
76
98
92
55
83
88
68
64
60
85
98
40
81
53
91
45
70
91
123
61
60
172
46
75
168
88
165
181
177
71
51
98
59
67
26
96
62
44
98
46
46
59
94
90
60
68
74
102
28
75
89
61
76
67
69
54
51
68
64
49
60
81
55
77
71
107
83
88
72
42
65
59
71
77
51
73
78
80
82
46
100
65
120
92
65
80
76
97
78
84
79
87
90
63
85
99
113
46
107
107
61
106
112
85
69
80
75
86
83
108
78
113
90
109
61
56
28
50
78
107
56
93
86
76
46
44
91
90
85
63
78
74
80
78
84
51
41
80
60
79
70
62
69
79
73
77
69
68
82
88
91
87
52
116
119
54
56
91
94
77
119
70
48
54
97
79
87
104
53
137
62
77
71
83
82
108
108
88
87
90
76
83
105
94
128
47
49
107
90
45
65
96
83
44
86
58
72
90
55
47
94
67
52
77
90
83
56
68
94
47
102
59
67
67
70
67
50
44
56
58
97
67
109
75
71
74
88
96
111
69
70
94
121
59
101
105
55
53
94
79
115
89
53
93
44
68
49
38
104
76
89
103
76
115
79
50
86
46
50
86
78
88
94
87
46
58
76
48
33
50
49
91
91
36
101
42
66
96
43
45
96
44
91
65
93
47
55
50
55
47
70
69
81
97
66
94
106
93
79
54
78
77
108
129
74
92
119
61
59
109
125
130
111
75
101
100
81
103
108
33
86
80
122
37
112
105
41
105
50
43
61
46
100
59
54
64
63
78
75
75
85
96
73
105
46
112
79
52
82
103
58
72
64
93
103
78
55
70
76
85
45
95
89
77
67
40
54
49
65
54
67
64
59
58
53
58
28
49
46
12
17
13
10
13
